GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
1/13/2015
Locusta migratoria
Pvalues = true
Calculation Summary:
322 Ensembl source identifiers supplied in the input file:G4-VS-S4.up.txt
322 source identifiers meeting the filter linked to a Ensembl ID.
283 genes meeting the criterion linked to a term.
8861 source identifiers in this dataset.
8861 source identifiers linked to a Ensembl ID.
8448 Genes linked to a term.
The z score is based on an N of 8448 and a R of 283 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0006788	heme oxidation	biological_process	1	1	1	100.0	100.0	5.3713676197	0.03	0.117162162162
GO:0006778	porphyrin metabolic process	biological_process	1	1	1	100.0	100.0	5.3713676197	0.03	0.117162162162
GO:0004392	heme oxygenase (decyclizing) activity	molecular_function	1	1	1	100.0	100.0	5.3713676197	0.03	0.117162162162
GO:0046146	tetrahydrobiopterin metabolic process	biological_process	2	4	4	50.0	100.0	5.18611631548	0.0055	0.0302761904762
GO:0042559	pteridine-containing compound biosynthetic process	biological_process	2	4	4	50.0	100.0	5.18611631548	0.0055	0.0302761904762
GO:0042558	pteridine-containing compound metabolic process	biological_process	2	4	4	50.0	100.0	5.18611631548	0.0055	0.0302761904762
GO:0019438	aromatic compound biosynthetic process	biological_process	2	4	4	50.0	100.0	5.18611631548	0.0055	0.0302761904762
GO:0006729	tetrahydrobiopterin biosynthetic process	biological_process	2	4	4	50.0	100.0	5.18611631548	0.0055	0.0302761904762
GO:0070003	threonine-type peptidase activity	molecular_function	5	22	22	22.7272727273	100.0	5.05742239357	0.0	0.00412857142857
GO:0005839	proteasome core complex	cellular_component	5	22	22	22.7272727273	100.0	5.05742239357	0.0	0.00412857142857
GO:0004298	threonine-type endopeptidase activity	molecular_function	5	22	22	22.7272727273	100.0	5.05742239357	0.0	0.00412857142857
GO:0046483	heterocycle metabolic process	biological_process	13	110	111	11.8181818182	99.0990990991	4.96814505882	0.0	0.00412857142857
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009205	purine ribonucleoside triphosphate metabolic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009201	ribonucleoside triphosphate biosynthetic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009145	purine nucleoside triphosphate biosynthetic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009144	purine nucleoside triphosphate metabolic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0009141	nucleoside triphosphate metabolic process	biological_process	10	74	74	13.5135135135	100.0	4.88012714359	0.0	0.00412857142857
GO:0051186	cofactor metabolic process	biological_process	4	16	16	25.0	100.0	4.81712962149	0.0035	0.0224777777778
GO:0008150	biological_process	biological_process	208	5087	5088	4.08885394142	99.9803459119	4.64349204411	0.003	0.0197045454545
GO:0006414	translational elongation	biological_process	4	17	17	23.5294117647	100.0	4.62838307011	0.003	0.0197045454545
GO:0044271	cellular nitrogen compound biosynthetic process	biological_process	12	106	107	11.320754717	99.0654205607	4.58940394198	0.0005	0.00412857142857
GO:0018130	heterocycle biosynthetic process	biological_process	12	106	107	11.320754717	99.0654205607	4.58940394198	0.0005	0.00412857142857
GO:0046034	ATP metabolic process	biological_process	9	68	68	13.2352941176	100.0	4.54841457778	0.0005	0.00412857142857
GO:0006754	ATP biosynthetic process	biological_process	9	68	68	13.2352941176	100.0	4.54841457778	0.0005	0.00412857142857
GO:0003723	RNA binding	molecular_function	17	183	183	9.28961748634	100.0	4.51443450879	0.001	0.00814084507042
GO:0009260	ribonucleotide biosynthetic process	biological_process	10	82	83	12.1951219512	98.7951807229	4.47291155468	0.0005	0.00412857142857
GO:0009259	ribonucleotide metabolic process	biological_process	10	82	83	12.1951219512	98.7951807229	4.47291155468	0.0005	0.00412857142857
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	10	82	83	12.1951219512	98.7951807229	4.47291155468	0.0005	0.00412857142857
GO:0009150	purine ribonucleotide metabolic process	biological_process	10	82	83	12.1951219512	98.7951807229	4.47291155468	0.0005	0.00412857142857
GO:0008135	translation factor activity, nucleic acid binding	molecular_function	6	37	37	16.2162162162	100.0	4.35877977828	0.002	0.01445
GO:0044446	intracellular organelle part	cellular_component	20	242	242	8.26446280992	100.0	4.31082296612	0.0005	0.00412857142857
GO:0044422	organelle part	cellular_component	20	242	242	8.26446280992	100.0	4.31082296612	0.0005	0.00412857142857
GO:0072522	purine-containing compound biosynthetic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0044283	small molecule biosynthetic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0034654	nucleobase, nucleoside, nucleotide and nucleic acid biosynthetic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0034404	nucleobase, nucleoside and nucleotide biosynthetic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0009165	nucleotide biosynthetic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0006164	purine nucleotide biosynthetic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0006163	purine nucleotide metabolic process	biological_process	10	92	93	10.8695652174	98.9247311828	4.03020128866	0.0015	0.0111153846154
GO:0072521	purine-containing compound metabolic process	biological_process	10	95	96	10.5263157895	98.9583333333	3.90914404818	0.0025	0.017
GO:0055086	nucleobase, nucleoside and nucleotide metabolic process	biological_process	10	95	96	10.5263157895	98.9583333333	3.90914404818	0.0025	0.017
GO:0009117	nucleotide metabolic process	biological_process	10	95	96	10.5263157895	98.9583333333	3.90914404818	0.0025	0.017
GO:0006753	nucleoside phosphate metabolic process	biological_process	10	95	96	10.5263157895	98.9583333333	3.90914404818	0.0025	0.017
GO:0051188	cofactor biosynthetic process	biological_process	2	7	7	28.5714285714	100.0	3.70985745025	0.0225	0.0922340425532
GO:0009108	coenzyme biosynthetic process	biological_process	2	7	7	28.5714285714	100.0	3.70985745025	0.0225	0.0922340425532
GO:0071842	cellular component organization at cellular level	biological_process	11	117	117	9.40170940171	100.0	3.66322053254	0.004	0.0238350515464
GO:0071841	cellular component organization or biogenesis at cellular level	biological_process	11	117	117	9.40170940171	100.0	3.66322053254	0.004	0.0238350515464
GO:0071840	cellular component organization or biogenesis	biological_process	11	117	117	9.40170940171	100.0	3.66322053254	0.004	0.0238350515464
GO:0016043	cellular component organization	biological_process	11	117	117	9.40170940171	100.0	3.66322053254	0.004	0.0238350515464
GO:0016491	oxidoreductase activity	molecular_function	38	658	658	5.77507598784	100.0	3.60014810873	0.0035	0.0224777777778
GO:0006732	coenzyme metabolic process	biological_process	3	15	15	20.0	100.0	3.58678320263	0.0135	0.0672672413793
GO:0003746	translation elongation factor activity	molecular_function	3	15	15	20.0	100.0	3.58678320263	0.016	0.0758032786885
GO:0051082	unfolded protein binding	molecular_function	7	61	61	11.4754098361	100.0	3.5395314285	0.0045	0.0265408163265
GO:0051603	proteolysis involved in cellular protein catabolic process	biological_process	8	77	77	10.3896103896	100.0	3.44861725854	0.0095	0.0508425925926
GO:0000785	chromatin	cellular_component	7	70	70	10.0	100.0	3.1048491997	0.011	0.0583302752294
GO:0071844	cellular component assembly at cellular level	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0071822	protein complex subunit organization	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0065003	macromolecular complex assembly	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0051258	protein polymerization	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0043933	macromolecular complex subunit organization	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0043623	cellular protein complex assembly	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0034622	cellular macromolecular complex assembly	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0034621	cellular macromolecular complex subunit organization	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0022607	cellular component assembly	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0006461	protein complex assembly	biological_process	5	44	44	11.3636363636	100.0	2.96177402397	0.0185	0.0780510948905
GO:0044427	chromosomal part	cellular_component	7	75	75	9.33333333333	100.0	2.89250419647	0.016	0.0758032786885
GO:0005672	transcription factor TFIIA complex	cellular_component	1	3	3	33.3333333333	100.0	2.88652899947	0.115	0.334020100503
GO:0005667	transcription factor complex	cellular_component	1	3	3	33.3333333333	100.0	2.88652899947	0.115	0.334020100503
GO:0003743	translation initiation factor activity	molecular_function	3	22	22	13.6363636364	100.0	2.68472819793	0.051	0.178654545455
GO:0006886	intracellular protein transport	biological_process	9	121	121	7.43801652893	100.0	2.51712594441	0.0255	0.103795774648
GO:0006413	translational initiation	biological_process	3	24	24	12.5	100.0	2.4946284473	0.056	0.186022988506
GO:0045184	establishment of protein localization	biological_process	12	183	183	6.55737704918	100.0	2.43781528295	0.0315	0.12138
GO:0015031	protein transport	biological_process	12	183	183	6.55737704918	100.0	2.43781528295	0.0315	0.12138
GO:0006725	cellular aromatic compound metabolic process	biological_process	2	13	13	15.3846153846	100.0	2.41322938642	0.076	0.244044444444
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	1	4	4	25.0	100.0	2.40685276351	0.1375	0.389583333333
GO:0051649	establishment of localization in cell	biological_process	9	126	126	7.14285714286	100.0	2.38387009296	0.034	0.129289473684
GO:0046907	intracellular transport	biological_process	9	126	126	7.14285714286	100.0	2.38387009296	0.034	0.129289473684
GO:0051276	chromosome organization	biological_process	6	73	73	8.21917808219	100.0	2.32202540406	0.0505	0.177981707317
GO:0006996	organelle organization	biological_process	6	73	73	8.21917808219	100.0	2.32202540406	0.0505	0.177981707317
GO:0006333	chromatin assembly or disassembly	biological_process	6	73	73	8.21917808219	100.0	2.32202540406	0.0505	0.177981707317
GO:0006325	chromatin organization	biological_process	6	73	73	8.21917808219	100.0	2.32202540406	0.0505	0.177981707317
GO:0044433	cytoplasmic vesicle part	cellular_component	1	5	5	20.0	100.0	2.06960352496	0.147	0.4046
GO:0030132	clathrin coat of coated pit	cellular_component	1	5	5	20.0	100.0	2.06960352496	0.154	0.419867924528
GO:0030130	clathrin coat of trans-Golgi network vesicle	cellular_component	1	5	5	20.0	100.0	2.06960352496	0.147	0.4046
GO:0030125	clathrin vesicle coat	cellular_component	1	5	5	20.0	100.0	2.06960352496	0.147	0.4046
GO:0030120	vesicle coat	cellular_component	1	5	5	20.0	100.0	2.06960352496	0.147	0.4046
GO:0005694	chromosome	cellular_component	7	108	108	6.48148148148	100.0	1.82022750746	0.0905	0.275310526316
GO:0072528	pyrimidine-containing compound biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0072527	pyrimidine-containing compound metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0046131	pyrimidine ribonucleoside metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0046051	UTP metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0046039	GTP metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0046036	CTP metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0030118	clathrin coat	cellular_component	1	6	6	16.6666666667	100.0	1.81336574917	0.181	0.465611111111
GO:0016776	phosphotransferase activity, phosphate group as acceptor	molecular_function	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0006241	CTP biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0006228	UTP biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0006221	pyrimidine nucleotide biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0006220	pyrimidine nucleotide metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0006213	pyrimidine nucleoside metabolic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0006183	GTP biosynthetic process	biological_process	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0004550	nucleoside diphosphate kinase activity	molecular_function	1	6	6	16.6666666667	100.0	1.81336574917	0.1985	0.465611111111
GO:0003676	nucleic acid binding	molecular_function	43	1004	1004	4.2828685259	100.0	1.75009667012	0.1445	0.4046
GO:0044248	cellular catabolic process	biological_process	5	71	71	7.04225352113	100.0	1.73628657931	0.1135	0.333010152284
GO:0009056	catabolic process	biological_process	5	71	71	7.04225352113	100.0	1.73628657931	0.1135	0.333010152284
GO:0051540	metal cluster binding	molecular_function	3	35	35	8.57142857143	100.0	1.72024235069	0.135	0.384384236453
GO:0051536	iron-sulfur cluster binding	molecular_function	3	35	35	8.57142857143	100.0	1.72024235069	0.135	0.384384236453
GO:0043687	post-translational protein modification	biological_process	3	35	35	8.57142857143	100.0	1.72024235069	0.1465	0.4046
GO:0005215	transporter activity	molecular_function	28	631	631	4.43740095087	100.0	1.57817802268	0.1745	0.464797235023
GO:0044281	small molecule metabolic process	biological_process	13	264	265	4.92424242424	99.6226415094	1.44427777701	0.2025	0.465611111111
GO:0051187	cofactor catabolic process	biological_process	1	8	8	12.5	100.0	1.43890856894	0.243	0.524082089552
GO:0046356	acetyl-CoA catabolic process	biological_process	1	8	8	12.5	100.0	1.43890856894	0.243	0.524082089552
GO:0044431	Golgi apparatus part	cellular_component	1	8	8	12.5	100.0	1.43890856894	0.2345	0.521311538462
GO:0019773	proteasome core complex, alpha-subunit complex	cellular_component	1	8	8	12.5	100.0	1.43890856894	0.253	0.541741697417
GO:0009109	coenzyme catabolic process	biological_process	1	8	8	12.5	100.0	1.43890856894	0.243	0.524082089552
GO:0006099	tricarboxylic acid cycle	biological_process	1	8	8	12.5	100.0	1.43890856894	0.243	0.524082089552
GO:0006084	acetyl-CoA metabolic process	biological_process	1	8	8	12.5	100.0	1.43890856894	0.243	0.524082089552
GO:0005875	microtubule associated complex	cellular_component	2	23	23	8.69565217391	100.0	1.42666232828	0.2095	0.47862055336
GO:0044265	cellular macromolecule catabolic process	biological_process	4	63	63	6.34920634921	100.0	1.32792222693	0.203	0.465611111111
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	4	63	63	6.34920634921	100.0	1.32792222693	0.203	0.465611111111
GO:0019941	modification-dependent protein catabolic process	biological_process	4	63	63	6.34920634921	100.0	1.32792222693	0.203	0.465611111111
GO:0009057	macromolecule catabolic process	biological_process	4	63	63	6.34920634921	100.0	1.32792222693	0.203	0.465611111111
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	4	63	63	6.34920634921	100.0	1.32792222693	0.203	0.465611111111
GO:0009119	ribonucleoside metabolic process	biological_process	1	9	9	11.1111111111	100.0	1.29460953479	0.288	0.588212014134
GO:0009116	nucleoside metabolic process	biological_process	1	9	9	11.1111111111	100.0	1.29460953479	0.288	0.588212014134
GO:0006811	ion transport	biological_process	11	226	226	4.86725663717	100.0	1.2849477676	0.2805	0.576971530249
GO:0044432	endoplasmic reticulum part	cellular_component	2	27	27	7.40740740741	100.0	1.17352580029	0.2425	0.524082089552
GO:0031090	organelle membrane	cellular_component	2	27	27	7.40740740741	100.0	1.17352580029	0.2425	0.524082089552
GO:0005789	endoplasmic reticulum membrane	cellular_component	2	27	27	7.40740740741	100.0	1.17352580029	0.2425	0.524082089552
GO:0033013	tetrapyrrole metabolic process	biological_process	1	11	11	9.09090909091	100.0	1.05882452339	0.3095	0.621149305556
GO:0009628	response to abiotic stimulus	biological_process	1	11	11	9.09090909091	100.0	1.05882452339	0.3325	0.651474576271
GO:0009408	response to heat	biological_process	1	11	11	9.09090909091	100.0	1.05882452339	0.3325	0.651474576271
GO:0009266	response to temperature stimulus	biological_process	1	11	11	9.09090909091	100.0	1.05882452339	0.3325	0.651474576271
GO:0016790	thiolester hydrolase activity	molecular_function	2	31	31	6.45161290323	100.0	0.961472523122	0.3165	0.630817241379
GO:0004221	ubiquitin thiolesterase activity	molecular_function	2	31	31	6.45161290323	100.0	0.961472523122	0.3165	0.630817241379
GO:0005783	endoplasmic reticulum	cellular_component	3	53	53	5.66037735849	100.0	0.93769617564	0.2895	0.589193661972
GO:0006464	protein modification process	biological_process	4	81	81	4.93827160494	100.0	0.798255886163	0.5055	0.880057228916
GO:0006367	transcription initiation from RNA polymerase II promoter	biological_process	1	14	14	7.14285714286	100.0	0.789329597511	0.4295	0.781572327044
GO:0006352	transcription initiation, DNA-dependent	biological_process	1	14	14	7.14285714286	100.0	0.789329597511	0.4295	0.781572327044
GO:0008289	lipid binding	molecular_function	3	58	58	5.1724137931	100.0	0.77399190137	0.354	0.673065789474
GO:0018904	organic ether metabolic process	biological_process	1	15	15	6.66666666667	100.0	0.714500677788	0.442	0.78608
GO:0006662	glycerol ether metabolic process	biological_process	1	15	15	6.66666666667	100.0	0.714500677788	0.442	0.78608
GO:0032774	RNA biosynthetic process	biological_process	1	16	16	6.25	100.0	0.645268866739	0.4755	0.837923780488
GO:0007017	microtubule-based process	biological_process	4	89	89	4.49438202247	100.0	0.603196264731	0.521	0.901610778443
GO:0005874	microtubule	cellular_component	2	40	40	5.0	100.0	0.581334841678	0.426	0.781572327044
GO:0044430	cytoskeletal part	cellular_component	4	90	90	4.44444444444	100.0	0.580143202656	0.7405	1.0
GO:0043412	macromolecule modification	biological_process	4	91	91	4.3956043956	100.0	0.557360344821	0.7615	1.0
GO:0019205	nucleobase, nucleoside, nucleotide kinase activity	molecular_function	1	18	18	5.55555555556	100.0	0.520586561769	0.488	0.857337386018
GO:0009055	electron carrier activity	molecular_function	7	174	174	4.02298850575	100.0	0.49856232666	0.695	1.0
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function	1	20	20	5.0	100.0	0.410577780727	0.538	0.922741839763
GO:0015036	disulfide oxidoreductase activity	molecular_function	1	20	20	5.0	100.0	0.410577780727	0.538	0.922741839763
GO:0015035	protein disulfide oxidoreductase activity	molecular_function	1	20	20	5.0	100.0	0.410577780727	0.538	0.922741839763
GO:0003924	GTPase activity	molecular_function	4	100	100	4.0	100.0	0.363428718876	0.764	1.0
GO:0003677	DNA binding	molecular_function	17	468	468	3.63247863248	100.0	0.349531635911	0.7965	1.0
GO:0004725	protein tyrosine phosphatase activity	molecular_function	1	24	24	4.16666666667	100.0	0.222677054157	0.5915	0.994130434783
GO:0016779	nucleotidyltransferase activity	molecular_function	3	81	81	3.7037037037	100.0	0.177806375968	0.9575	1.0
GO:0016881	acid-amino acid ligase activity	molecular_function	3	84	84	3.57142857143	100.0	0.113392889286	0.96	1.0
GO:0016879	ligase activity, forming carbon-nitrogen bonds	molecular_function	3	84	84	3.57142857143	100.0	0.113392889286	0.96	1.0
GO:0044451	nucleoplasm part	cellular_component	1	27	27	3.7037037037	100.0	0.102326885017	0.639	0.994130434783
GO:0044428	nuclear part	cellular_component	1	27	27	3.7037037037	100.0	0.102326885017	0.639	0.994130434783
GO:0006807	nitrogen compound metabolic process	biological_process	32	945	946	3.38624338624	99.8942917548	0.0658710044771	1.0	1.0
GO:0045454	cell redox homeostasis	biological_process	1	31	31	3.22580645161	100.0	-0.0384683700621	0.6935	1.0
GO:0030117	membrane coat	cellular_component	1	31	31	3.22580645161	100.0	-0.0384683700621	0.677	0.99568956743
GO:0055114	oxidation-reduction process	biological_process	17	515	515	3.30097087379	100.0	-0.0636844283145	1.0	1.0
GO:0034641	cellular nitrogen compound metabolic process	biological_process	31	944	945	3.28389830508	99.8941798942	-0.119581337206	0.938	1.0
GO:0043492	ATPase activity, coupled to movement of substances	molecular_function	3	96	96	3.125	100.0	-0.123161199351	0.973	1.0
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	molecular_function	3	96	96	3.125	100.0	-0.123161199351	0.973	1.0
GO:0016820	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	3	96	96	3.125	100.0	-0.123161199351	0.973	1.0
GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	molecular_function	3	96	96	3.125	100.0	-0.123161199351	0.973	1.0
GO:0015399	primary active transmembrane transporter activity	molecular_function	3	96	96	3.125	100.0	-0.123161199351	0.973	1.0
GO:0051015	actin filament binding	molecular_function	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0044455	mitochondrial membrane part	cellular_component	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0044429	mitochondrial part	cellular_component	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0016823	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances	molecular_function	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0016822	hydrolase activity, acting on acid carbon-carbon bonds	molecular_function	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0008092	cytoskeletal protein binding	molecular_function	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0005742	mitochondrial outer membrane translocase complex	cellular_component	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
GO:0004418	hydroxymethylbilane synthase activity	molecular_function	0	1	1	0.0	100.0	-0.186172325337	1.0	1.0
