Ensembl	symbol	GeneOntology
LOCMI12318	LOCMI12318	GO:0044464
LOCMI05399	LOCMI05399	GO:0044464
LOCMI13709	LOCMI13709	GO:0044464
LOCMI13526	LOCMI13526	GO:0044464
LOCMI05487	LOCMI05487	GO:0044464
LOCMI06431	LOCMI06431	GO:0044464
LOCMI13596	LOCMI13596	GO:0044464
LOCMI08160	LOCMI08160	GO:0044464
LOCMI17232	LOCMI17232	GO:0044464
LOCMI13448	LOCMI13448	GO:0044464
LOCMI15693	LOCMI15693	GO:0044464
LOCMI16802	LOCMI16802	GO:0044464
LOCMI05854	LOCMI05854	GO:0044464
LOCMI08605	LOCMI08605	GO:0044464
LOCMI14106	LOCMI14106	GO:0044464
LOCMI11032	LOCMI11032	GO:0044464
LOCMI13084	LOCMI13084	GO:0044464
LOCMI06335	LOCMI06335	GO:0044464
LOCMI13085	LOCMI13085	GO:0044464
LOCMI15911	LOCMI15911	GO:0044464
LOCMI11888	LOCMI11888	GO:0044464
LOCMI01653	LOCMI01653	GO:0044464
LOCMI08549	LOCMI08549	GO:0044464
LOCMI15210	LOCMI15210	GO:0044464
LOCMI15215	LOCMI15215	GO:0044464
LOCMI15217	LOCMI15217	GO:0044464
LOCMI01274	LOCMI01274	GO:0044464
LOCMI08908	LOCMI08908	GO:0044464
LOCMI04174	LOCMI04174	GO:0044464
LOCMI12774	LOCMI12774	GO:0044464
LOCMI08907	LOCMI08907	GO:0044464
LOCMI07486	LOCMI07486	GO:0044464
LOCMI13412	LOCMI13412	GO:0044464
LOCMI02114	LOCMI02114	GO:0044464
LOCMI02115	LOCMI02115	GO:0044464
LOCMI07552	LOCMI07552	GO:0044464
LOCMI05750	LOCMI05750	GO:0044464
LOCMI13302	LOCMI13302	GO:0044464
LOCMI04650	LOCMI04650	GO:0044464
LOCMI15795	LOCMI15795	GO:0044464
LOCMI13090	LOCMI13090	GO:0044464
LOCMI13094	LOCMI13094	GO:0044464
LOCMI02025	LOCMI02025	GO:0044464
LOCMI10584	LOCMI10584	GO:0044464
LOCMI03330	LOCMI03330	GO:0044464
LOCMI03332	LOCMI03332	GO:0044464
LOCMI15099	LOCMI15099	GO:0044464
LOCMI06979	LOCMI06979	GO:0044464
LOCMI06618	LOCMI06618	GO:0044464
LOCMI05400	LOCMI05400	GO:0044464
LOCMI11505	LOCMI11505	GO:0044464
LOCMI08474	LOCMI08474	GO:0044464
LOCMI08577	LOCMI08577	GO:0044464
LOCMI05083	LOCMI05083	GO:0044464
LOCMI05311	LOCMI05311	GO:0044464
LOCMI15745	LOCMI15745	GO:0044464
LOCMI12024	LOCMI12024	GO:0044464
LOCMI13281	LOCMI13281	GO:0044464
LOCMI12746	LOCMI12746	GO:0044464
LOCMI15879	LOCMI15879	GO:0044464
LOCMI11829	LOCMI11829	GO:0044464
LOCMI08483	LOCMI08483	GO:0044464
LOCMI16797	LOCMI16797	GO:0044464
LOCMI03563	LOCMI03563	GO:0044464
LOCMI03487	LOCMI03487	GO:0044464
LOCMI01885	LOCMI01885	GO:0044464
LOCMI03809	LOCMI03809	GO:0044464
LOCMI04297	LOCMI04297	GO:0044464
LOCMI06033	LOCMI06033	GO:0044464
LOCMI02419	LOCMI02419	GO:0044464
LOCMI09905	LOCMI09905	GO:0044464
LOCMI03981	LOCMI03981	GO:0044464
LOCMI14692	LOCMI14692	GO:0044464
LOCMI01469	LOCMI01469	GO:0044464
LOCMI06714	LOCMI06714	GO:0044464
LOCMI03585	LOCMI03585	GO:0044464
LOCMI01862	LOCMI01862	GO:0044464
LOCMI04889	LOCMI04889	GO:0044464
LOCMI06145	LOCMI06145	GO:0044464
LOCMI05217	LOCMI05217	GO:0044464
LOCMI05065	LOCMI05065	GO:0044464
LOCMI16348	LOCMI16348	GO:0044464
LOCMI15836	LOCMI15836	GO:0044464
LOCMI05987	LOCMI05987	GO:0044464
LOCMI11744	LOCMI11744	GO:0044464
LOCMI06254	LOCMI06254	GO:0044464
LOCMI01723	LOCMI01723	GO:0044464
LOCMI01727	LOCMI01727	GO:0044464
LOCMI13541	LOCMI13541	GO:0044464
LOCMI16518	LOCMI16518	GO:0044464
LOCMI06569	LOCMI06569	GO:0044464
LOCMI05981	LOCMI05981	GO:0044464
LOCMI08190	LOCMI08190	GO:0044464
LOCMI04008	LOCMI04008	GO:0044464
LOCMI11447	LOCMI11447	GO:0044464
LOCMI11441	LOCMI11441	GO:0044464
LOCMI16603	LOCMI16603	GO:0044464
LOCMI06694	LOCMI06694	GO:0044464
LOCMI08719	LOCMI08719	GO:0044464
LOCMI14784	LOCMI14784	GO:0044464
LOCMI13706	LOCMI13706	GO:0044464
LOCMI03656	LOCMI03656	GO:0044464
LOCMI16861	LOCMI16861	GO:0044464
LOCMI00917	LOCMI00917	GO:0044464
LOCMI06624	LOCMI06624	GO:0044464
LOCMI08555	LOCMI08555	GO:0044464
LOCMI11532	LOCMI11532	GO:0044464
LOCMI11377	LOCMI11377	GO:0044464
LOCMI15947	LOCMI15947	GO:0044464
LOCMI01334	LOCMI01334	GO:0044464
LOCMI06131	LOCMI06131	GO:0044464
LOCMI12121	LOCMI12121	GO:0044464
LOCMI05509	LOCMI05509	GO:0044464
LOCMI07446	LOCMI07446	GO:0044464
LOCMI08311	LOCMI08311	GO:0044464
LOCMI05997	LOCMI05997	GO:0044464
LOCMI01444	LOCMI01444	GO:0044464
LOCMI16647	LOCMI16647	GO:0044464
LOCMI14198	LOCMI14198	GO:0044464
LOCMI15757	LOCMI15757	GO:0044464
LOCMI14467	LOCMI14467	GO:0044464
LOCMI07430	LOCMI07430	GO:0044464
LOCMI14740	LOCMI14740	GO:0044464
LOCMI14741	LOCMI14741	GO:0044464
LOCMI11496	LOCMI11496	GO:0044464
LOCMI13987	LOCMI13987	GO:0044464
LOCMI06259	LOCMI06259	GO:0044464
LOCMI10954	LOCMI10954	GO:0044464
LOCMI10957	LOCMI10957	GO:0044464
LOCMI03909	LOCMI03909	GO:0044464
LOCMI11273	LOCMI11273	GO:0044464
LOCMI12178	LOCMI12178	GO:0044464
LOCMI03721	LOCMI03721	GO:0044464
LOCMI15324	LOCMI15324	GO:0044464
LOCMI02850	LOCMI02850	GO:0044464
LOCMI16854	LOCMI16854	GO:0044464
LOCMI12573	LOCMI12573	GO:0044464
LOCMI01251	LOCMI01251	GO:0044464
LOCMI03751	LOCMI03751	GO:0044464
LOCMI15482	LOCMI15482	GO:0044464
LOCMI08350	LOCMI08350	GO:0006333
LOCMI04013	LOCMI04013	GO:0006333
LOCMI01686	LOCMI01686	GO:0006333
LOCMI03602	LOCMI03602	GO:0006333
LOCMI02904	LOCMI02904	GO:0006333
LOCMI02995	LOCMI02995	GO:0006333
LOCMI13526	LOCMI13526	GO:0006333
LOCMI05487	LOCMI05487	GO:0006333
LOCMI11032	LOCMI11032	GO:0006333
LOCMI06335	LOCMI06335	GO:0006333
LOCMI08907	LOCMI08907	GO:0006333
LOCMI05750	LOCMI05750	GO:0006333
LOCMI03330	LOCMI03330	GO:0006333
LOCMI05311	LOCMI05311	GO:0006333
LOCMI12024	LOCMI12024	GO:0006333
LOCMI13541	LOCMI13541	GO:0006333
LOCMI00917	LOCMI00917	GO:0006333
LOCMI08555	LOCMI08555	GO:0006333
LOCMI11532	LOCMI11532	GO:0006333
LOCMI11377	LOCMI11377	GO:0006333
LOCMI01334	LOCMI01334	GO:0006333
LOCMI05509	LOCMI05509	GO:0006333
LOCMI08311	LOCMI08311	GO:0006333
LOCMI06259	LOCMI06259	GO:0006333
LOCMI11273	LOCMI11273	GO:0006333
LOCMI15324	LOCMI15324	GO:0006333
LOCMI02850	LOCMI02850	GO:0006333
LOCMI01653	LOCMI01653	GO:0004197
LOCMI01653	LOCMI01653	GO:0004198
LOCMI07113	LOCMI07113	GO:0043492
LOCMI13596	LOCMI13596	GO:0043492
LOCMI01274	LOCMI01274	GO:0043492
LOCMI06569	LOCMI06569	GO:0043492
LOCMI08784	LOCMI08784	GO:0042592
LOCMI05620	LOCMI05620	GO:0042592
LOCMI04837	LOCMI04837	GO:0043632
LOCMI07552	LOCMI07552	GO:0043632
LOCMI02419	LOCMI02419	GO:0043632
LOCMI05987	LOCMI05987	GO:0043632
LOCMI11441	LOCMI11441	GO:0043632
LOCMI13712	LOCMI13712	GO:0006520
LOCMI00197	LOCMI00197	GO:0006520
LOCMI17073	LOCMI17073	GO:0006520
LOCMI09772	LOCMI09772	GO:0006520
LOCMI02396	LOCMI02396	GO:0006520
LOCMI08549	LOCMI08549	GO:0006520
LOCMI03436	LOCMI03436	GO:0006520
LOCMI10574	LOCMI10574	GO:0006520
LOCMI03663	LOCMI03663	GO:0006520
LOCMI08638	LOCMI08638	GO:0006520
LOCMI16397	LOCMI16397	GO:0006520
LOCMI04935	LOCMI04935	GO:2000112
LOCMI16672	LOCMI16672	GO:2000112
LOCMI13847	LOCMI13847	GO:2000112
LOCMI15104	LOCMI15104	GO:2000112
LOCMI09638	LOCMI09638	GO:2000112
LOCMI10806	LOCMI10806	GO:2000112
LOCMI13701	LOCMI13701	GO:2000112
LOCMI15215	LOCMI15215	GO:2000112
LOCMI15217	LOCMI15217	GO:2000112
LOCMI02573	LOCMI02573	GO:2000112
LOCMI08474	LOCMI08474	GO:2000112
LOCMI15745	LOCMI15745	GO:2000112
LOCMI16518	LOCMI16518	GO:2000112
LOCMI08103	LOCMI08103	GO:2000112
LOCMI01444	LOCMI01444	GO:2000112
LOCMI15757	LOCMI15757	GO:2000112
LOCMI16854	LOCMI16854	GO:2000112
LOCMI06498	LOCMI06498	GO:0003735
LOCMI01110	LOCMI01110	GO:0003735
LOCMI01469	LOCMI01469	GO:0003735
LOCMI11744	LOCMI11744	GO:0003735
LOCMI06694	LOCMI06694	GO:0003735
LOCMI13706	LOCMI13706	GO:0003735
LOCMI11496	LOCMI11496	GO:0003735
LOCMI13987	LOCMI13987	GO:0003735
LOCMI12178	LOCMI12178	GO:0003735
LOCMI04837	LOCMI04837	GO:0006511
LOCMI07552	LOCMI07552	GO:0006511
LOCMI02419	LOCMI02419	GO:0006511
LOCMI05987	LOCMI05987	GO:0006511
LOCMI11441	LOCMI11441	GO:0006511
LOCMI04935	LOCMI04935	GO:0019219
LOCMI16672	LOCMI16672	GO:0019219
LOCMI13847	LOCMI13847	GO:0019219
LOCMI15104	LOCMI15104	GO:0019219
LOCMI09638	LOCMI09638	GO:0019219
LOCMI10806	LOCMI10806	GO:0019219
LOCMI13701	LOCMI13701	GO:0019219
LOCMI15215	LOCMI15215	GO:0019219
LOCMI15217	LOCMI15217	GO:0019219
LOCMI02573	LOCMI02573	GO:0019219
LOCMI08474	LOCMI08474	GO:0019219
LOCMI15745	LOCMI15745	GO:0019219
LOCMI16518	LOCMI16518	GO:0019219
LOCMI08103	LOCMI08103	GO:0019219
LOCMI01444	LOCMI01444	GO:0019219
LOCMI15757	LOCMI15757	GO:0019219
LOCMI16854	LOCMI16854	GO:0019219
LOCMI12123	LOCMI12123	GO:0006461
LOCMI08908	LOCMI08908	GO:0006461
LOCMI04650	LOCMI04650	GO:0006461
LOCMI01885	LOCMI01885	GO:0006461
LOCMI12121	LOCMI12121	GO:0006461
LOCMI05797	LOCMI05797	GO:0006464
LOCMI07978	LOCMI07978	GO:0006464
LOCMI15746	LOCMI15746	GO:0006464
LOCMI08350	LOCMI08350	GO:0051276
LOCMI04013	LOCMI04013	GO:0051276
LOCMI01686	LOCMI01686	GO:0051276
LOCMI03602	LOCMI03602	GO:0051276
LOCMI02904	LOCMI02904	GO:0051276
LOCMI02995	LOCMI02995	GO:0051276
LOCMI13526	LOCMI13526	GO:0051276
LOCMI05487	LOCMI05487	GO:0051276
LOCMI11032	LOCMI11032	GO:0051276
LOCMI06335	LOCMI06335	GO:0051276
LOCMI08907	LOCMI08907	GO:0051276
LOCMI05750	LOCMI05750	GO:0051276
LOCMI03330	LOCMI03330	GO:0051276
LOCMI05311	LOCMI05311	GO:0051276
LOCMI12024	LOCMI12024	GO:0051276
LOCMI13541	LOCMI13541	GO:0051276
LOCMI00917	LOCMI00917	GO:0051276
LOCMI08555	LOCMI08555	GO:0051276
LOCMI11532	LOCMI11532	GO:0051276
LOCMI11377	LOCMI11377	GO:0051276
LOCMI01334	LOCMI01334	GO:0051276
LOCMI05509	LOCMI05509	GO:0051276
LOCMI08311	LOCMI08311	GO:0051276
LOCMI06259	LOCMI06259	GO:0051276
LOCMI11273	LOCMI11273	GO:0051276
LOCMI15324	LOCMI15324	GO:0051276
LOCMI02850	LOCMI02850	GO:0051276
LOCMI05797	LOCMI05797	GO:0006796
LOCMI15746	LOCMI15746	GO:0006796
LOCMI05382	LOCMI05382	GO:0070011
LOCMI16292	LOCMI16292	GO:0070011
LOCMI07572	LOCMI07572	GO:0070011
LOCMI13441	LOCMI13441	GO:0070011
LOCMI12891	LOCMI12891	GO:0070011
LOCMI06732	LOCMI06732	GO:0070011
LOCMI06127	LOCMI06127	GO:0070011
LOCMI04649	LOCMI04649	GO:0070011
LOCMI03493	LOCMI03493	GO:0070011
LOCMI08511	LOCMI08511	GO:0070011
LOCMI01653	LOCMI01653	GO:0070011
LOCMI08332	LOCMI08332	GO:0070011
LOCMI05458	LOCMI05458	GO:0070011
LOCMI05772	LOCMI05772	GO:0070011
LOCMI02708	LOCMI02708	GO:0070011
LOCMI03332	LOCMI03332	GO:0070011
LOCMI02542	LOCMI02542	GO:0070011
LOCMI02419	LOCMI02419	GO:0070011
LOCMI03343	LOCMI03343	GO:0070011
LOCMI16349	LOCMI16349	GO:0070011
LOCMI06440	LOCMI06440	GO:0070011
LOCMI06449	LOCMI06449	GO:0070011
LOCMI11447	LOCMI11447	GO:0070011
LOCMI11441	LOCMI11441	GO:0070011
LOCMI13333	LOCMI13333	GO:0070011
LOCMI05800	LOCMI05800	GO:0070011
LOCMI16415	LOCMI16415	GO:0070011
LOCMI02910	LOCMI02910	GO:0070011
LOCMI05797	LOCMI05797	GO:0006793
LOCMI15746	LOCMI15746	GO:0006793
LOCMI06694	LOCMI06694	GO:0006414
LOCMI16388	LOCMI16388	GO:0006413
LOCMI13712	LOCMI13712	GO:0006412
LOCMI06498	LOCMI06498	GO:0006412
LOCMI01110	LOCMI01110	GO:0006412
LOCMI16388	LOCMI16388	GO:0006412
LOCMI01469	LOCMI01469	GO:0006412
LOCMI11744	LOCMI11744	GO:0006412
LOCMI06694	LOCMI06694	GO:0006412
LOCMI13706	LOCMI13706	GO:0006412
LOCMI11496	LOCMI11496	GO:0006412
LOCMI13987	LOCMI13987	GO:0006412
LOCMI12178	LOCMI12178	GO:0006412
LOCMI16619	LOCMI16619	GO:0007165
LOCMI15533	LOCMI15533	GO:0007165
LOCMI16536	LOCMI16536	GO:0007165
LOCMI09321	LOCMI09321	GO:0007165
LOCMI16625	LOCMI16625	GO:0007165
LOCMI13709	LOCMI13709	GO:0007165
LOCMI17160	LOCMI17160	GO:0007165
LOCMI07192	LOCMI07192	GO:0007165
LOCMI13302	LOCMI13302	GO:0007165
LOCMI03029	LOCMI03029	GO:0007165
LOCMI14692	LOCMI14692	GO:0007165
LOCMI15225	LOCMI15225	GO:0007165
LOCMI05065	LOCMI05065	GO:0007165
LOCMI16348	LOCMI16348	GO:0007165
LOCMI14784	LOCMI14784	GO:0007165
LOCMI07446	LOCMI07446	GO:0007165
LOCMI10957	LOCMI10957	GO:0007165
LOCMI03751	LOCMI03751	GO:0007165
LOCMI16536	LOCMI16536	GO:0007166
LOCMI09321	LOCMI09321	GO:0007166
LOCMI14692	LOCMI14692	GO:0007166
LOCMI14784	LOCMI14784	GO:0007166
LOCMI07446	LOCMI07446	GO:0007166
LOCMI03751	LOCMI03751	GO:0007166
LOCMI08474	LOCMI08474	GO:0016592
LOCMI13712	LOCMI13712	GO:0004812
LOCMI15155	LOCMI15155	GO:0016021
LOCMI08176	LOCMI08176	GO:0016021
LOCMI07113	LOCMI07113	GO:0016021
LOCMI10200	LOCMI10200	GO:0016021
LOCMI15206	LOCMI15206	GO:0016021
LOCMI11756	LOCMI11756	GO:0016021
LOCMI08914	LOCMI08914	GO:0016021
LOCMI14527	LOCMI14527	GO:0016021
LOCMI09321	LOCMI09321	GO:0016021
LOCMI08941	LOCMI08941	GO:0016021
LOCMI13596	LOCMI13596	GO:0016021
LOCMI17232	LOCMI17232	GO:0016021
LOCMI16802	LOCMI16802	GO:0016021
LOCMI14106	LOCMI14106	GO:0016021
LOCMI13084	LOCMI13084	GO:0016021
LOCMI13085	LOCMI13085	GO:0016021
LOCMI11888	LOCMI11888	GO:0016021
LOCMI15210	LOCMI15210	GO:0016021
LOCMI13090	LOCMI13090	GO:0016021
LOCMI02025	LOCMI02025	GO:0016021
LOCMI05083	LOCMI05083	GO:0016021
LOCMI08483	LOCMI08483	GO:0016021
LOCMI16797	LOCMI16797	GO:0016021
LOCMI01862	LOCMI01862	GO:0016021
LOCMI01723	LOCMI01723	GO:0016021
LOCMI06569	LOCMI06569	GO:0016021
LOCMI14784	LOCMI14784	GO:0016021
LOCMI07446	LOCMI07446	GO:0016021
LOCMI14467	LOCMI14467	GO:0016021
LOCMI14740	LOCMI14740	GO:0016021
LOCMI14741	LOCMI14741	GO:0016021
LOCMI15155	LOCMI15155	GO:0016020
LOCMI12270	LOCMI12270	GO:0016020
LOCMI08176	LOCMI08176	GO:0016020
LOCMI07113	LOCMI07113	GO:0016020
LOCMI10200	LOCMI10200	GO:0016020
LOCMI15206	LOCMI15206	GO:0016020
LOCMI11756	LOCMI11756	GO:0016020
LOCMI15198	LOCMI15198	GO:0016020
LOCMI01200	LOCMI01200	GO:0016020
LOCMI08914	LOCMI08914	GO:0016020
LOCMI14527	LOCMI14527	GO:0016020
LOCMI16108	LOCMI16108	GO:0016020
LOCMI16536	LOCMI16536	GO:0016020
LOCMI03868	LOCMI03868	GO:0016020
LOCMI17136	LOCMI17136	GO:0016020
LOCMI09321	LOCMI09321	GO:0016020
LOCMI03213	LOCMI03213	GO:0016020
LOCMI14139	LOCMI14139	GO:0016020
LOCMI03266	LOCMI03266	GO:0016020
LOCMI07641	LOCMI07641	GO:0016020
LOCMI11204	LOCMI11204	GO:0016020
LOCMI15736	LOCMI15736	GO:0016020
LOCMI08941	LOCMI08941	GO:0016020
LOCMI05399	LOCMI05399	GO:0016020
LOCMI06431	LOCMI06431	GO:0016020
LOCMI13596	LOCMI13596	GO:0016020
LOCMI17232	LOCMI17232	GO:0016020
LOCMI16802	LOCMI16802	GO:0016020
LOCMI14106	LOCMI14106	GO:0016020
LOCMI13084	LOCMI13084	GO:0016020
LOCMI13085	LOCMI13085	GO:0016020
LOCMI15911	LOCMI15911	GO:0016020
LOCMI11888	LOCMI11888	GO:0016020
LOCMI15210	LOCMI15210	GO:0016020
LOCMI01274	LOCMI01274	GO:0016020
LOCMI12774	LOCMI12774	GO:0016020
LOCMI13412	LOCMI13412	GO:0016020
LOCMI13090	LOCMI13090	GO:0016020
LOCMI02025	LOCMI02025	GO:0016020
LOCMI03332	LOCMI03332	GO:0016020
LOCMI15099	LOCMI15099	GO:0016020
LOCMI06979	LOCMI06979	GO:0016020
LOCMI11505	LOCMI11505	GO:0016020
LOCMI05083	LOCMI05083	GO:0016020
LOCMI13281	LOCMI13281	GO:0016020
LOCMI08483	LOCMI08483	GO:0016020
LOCMI16797	LOCMI16797	GO:0016020
LOCMI03809	LOCMI03809	GO:0016020
LOCMI06033	LOCMI06033	GO:0016020
LOCMI09905	LOCMI09905	GO:0016020
LOCMI01862	LOCMI01862	GO:0016020
LOCMI05065	LOCMI05065	GO:0016020
LOCMI16348	LOCMI16348	GO:0016020
LOCMI06254	LOCMI06254	GO:0016020
LOCMI01723	LOCMI01723	GO:0016020
LOCMI06569	LOCMI06569	GO:0016020
LOCMI05981	LOCMI05981	GO:0016020
LOCMI08190	LOCMI08190	GO:0016020
LOCMI04008	LOCMI04008	GO:0016020
LOCMI16603	LOCMI16603	GO:0016020
LOCMI14784	LOCMI14784	GO:0016020
LOCMI03656	LOCMI03656	GO:0016020
LOCMI06624	LOCMI06624	GO:0016020
LOCMI06131	LOCMI06131	GO:0016020
LOCMI07446	LOCMI07446	GO:0016020
LOCMI05997	LOCMI05997	GO:0016020
LOCMI16647	LOCMI16647	GO:0016020
LOCMI14198	LOCMI14198	GO:0016020
LOCMI14467	LOCMI14467	GO:0016020
LOCMI07430	LOCMI07430	GO:0016020
LOCMI14740	LOCMI14740	GO:0016020
LOCMI14741	LOCMI14741	GO:0016020
LOCMI10954	LOCMI10954	GO:0016020
LOCMI03909	LOCMI03909	GO:0016020
LOCMI03721	LOCMI03721	GO:0016020
LOCMI03751	LOCMI03751	GO:0016020
LOCMI16356	LOCMI16356	GO:0035639
LOCMI13712	LOCMI13712	GO:0035639
LOCMI12655	LOCMI12655	GO:0035639
LOCMI08176	LOCMI08176	GO:0035639
LOCMI07113	LOCMI07113	GO:0035639
LOCMI07977	LOCMI07977	GO:0035639
LOCMI17225	LOCMI17225	GO:0035639
LOCMI16406	LOCMI16406	GO:0035639
LOCMI16536	LOCMI16536	GO:0035639
LOCMI11510	LOCMI11510	GO:0035639
LOCMI13709	LOCMI13709	GO:0035639
LOCMI05460	LOCMI05460	GO:0035639
LOCMI17097	LOCMI17097	GO:0035639
LOCMI17096	LOCMI17096	GO:0035639
LOCMI12924	LOCMI12924	GO:0035639
LOCMI13596	LOCMI13596	GO:0035639
LOCMI16710	LOCMI16710	GO:0035639
LOCMI01274	LOCMI01274	GO:0035639
LOCMI08908	LOCMI08908	GO:0035639
LOCMI04174	LOCMI04174	GO:0035639
LOCMI00258	LOCMI00258	GO:0035639
LOCMI05458	LOCMI05458	GO:0035639
LOCMI17192	LOCMI17192	GO:0035639
LOCMI13302	LOCMI13302	GO:0035639
LOCMI04650	LOCMI04650	GO:0035639
LOCMI04253	LOCMI04253	GO:0035639
LOCMI10584	LOCMI10584	GO:0035639
LOCMI16872	LOCMI16872	GO:0035639
LOCMI11285	LOCMI11285	GO:0035639
LOCMI01885	LOCMI01885	GO:0035639
LOCMI16552	LOCMI16552	GO:0035639
LOCMI03981	LOCMI03981	GO:0035639
LOCMI03585	LOCMI03585	GO:0035639
LOCMI06145	LOCMI06145	GO:0035639
LOCMI06665	LOCMI06665	GO:0035639
LOCMI17189	LOCMI17189	GO:0035639
LOCMI16516	LOCMI16516	GO:0035639
LOCMI16044	LOCMI16044	GO:0035639
LOCMI06569	LOCMI06569	GO:0035639
LOCMI08190	LOCMI08190	GO:0035639
LOCMI03236	LOCMI03236	GO:0035639
LOCMI16866	LOCMI16866	GO:0035639
LOCMI03157	LOCMI03157	GO:0035639
LOCMI15947	LOCMI15947	GO:0035639
LOCMI12121	LOCMI12121	GO:0035639
LOCMI08154	LOCMI08154	GO:0035639
LOCMI16636	LOCMI16636	GO:0035639
LOCMI10957	LOCMI10957	GO:0035639
LOCMI14253	LOCMI14253	GO:0016740
LOCMI07114	LOCMI07114	GO:0016740
LOCMI07977	LOCMI07977	GO:0016740
LOCMI17225	LOCMI17225	GO:0016740
LOCMI08630	LOCMI08630	GO:0016740
LOCMI08914	LOCMI08914	GO:0016740
LOCMI15994	LOCMI15994	GO:0016740
LOCMI17040	LOCMI17040	GO:0016740
LOCMI16536	LOCMI16536	GO:0016740
LOCMI01946	LOCMI01946	GO:0016740
LOCMI17037	LOCMI17037	GO:0016740
LOCMI17035	LOCMI17035	GO:0016740
LOCMI17005	LOCMI17005	GO:0016740
LOCMI01242	LOCMI01242	GO:0016740
LOCMI00112	LOCMI00112	GO:0016740
LOCMI09110	LOCMI09110	GO:0016740
LOCMI02126	LOCMI02126	GO:0016740
LOCMI17097	LOCMI17097	GO:0016740
LOCMI17096	LOCMI17096	GO:0016740
LOCMI16710	LOCMI16710	GO:0016740
LOCMI15693	LOCMI15693	GO:0016740
LOCMI15989	LOCMI15989	GO:0016740
LOCMI13679	LOCMI13679	GO:0016740
LOCMI16989	LOCMI16989	GO:0016740
LOCMI16980	LOCMI16980	GO:0016740
LOCMI17192	LOCMI17192	GO:0016740
LOCMI07327	LOCMI07327	GO:0016740
LOCMI00063	LOCMI00063	GO:0016740
LOCMI16552	LOCMI16552	GO:0016740
LOCMI15514	LOCMI15514	GO:0016740
LOCMI15924	LOCMI15924	GO:0016740
LOCMI17189	LOCMI17189	GO:0016740
LOCMI16516	LOCMI16516	GO:0016740
LOCMI16044	LOCMI16044	GO:0016740
LOCMI02103	LOCMI02103	GO:0016740
LOCMI09044	LOCMI09044	GO:0016740
LOCMI16866	LOCMI16866	GO:0016740
LOCMI03157	LOCMI03157	GO:0016740
LOCMI05985	LOCMI05985	GO:0016740
LOCMI13293	LOCMI13293	GO:0016740
LOCMI16636	LOCMI16636	GO:0016740
LOCMI01328	LOCMI01328	GO:0016740
LOCMI15488	LOCMI15488	GO:0016740
LOCMI01946	LOCMI01946	GO:0016741
LOCMI09044	LOCMI09044	GO:0016741
LOCMI06732	LOCMI06732	GO:0004222
LOCMI03493	LOCMI03493	GO:0004222
LOCMI08511	LOCMI08511	GO:0004222
LOCMI05458	LOCMI05458	GO:0004222
LOCMI06449	LOCMI06449	GO:0004222
LOCMI04837	LOCMI04837	GO:0004221
LOCMI15911	LOCMI15911	GO:0046034
LOCMI01274	LOCMI01274	GO:0046034
LOCMI06569	LOCMI06569	GO:0046034
LOCMI05458	LOCMI05458	GO:0004386
LOCMI04253	LOCMI04253	GO:0004386
LOCMI00197	LOCMI00197	GO:0009072
LOCMI17073	LOCMI17073	GO:0009072
LOCMI02396	LOCMI02396	GO:0009072
LOCMI03436	LOCMI03436	GO:0009072
LOCMI16397	LOCMI16397	GO:0009072
LOCMI03943	LOCMI03943	GO:0043234
LOCMI12123	LOCMI12123	GO:0043234
LOCMI03264	LOCMI03264	GO:0043234
LOCMI05854	LOCMI05854	GO:0043234
LOCMI15911	LOCMI15911	GO:0043234
LOCMI08908	LOCMI08908	GO:0043234
LOCMI07552	LOCMI07552	GO:0043234
LOCMI04650	LOCMI04650	GO:0043234
LOCMI10584	LOCMI10584	GO:0043234
LOCMI08474	LOCMI08474	GO:0043234
LOCMI08577	LOCMI08577	GO:0043234
LOCMI16797	LOCMI16797	GO:0043234
LOCMI03563	LOCMI03563	GO:0043234
LOCMI01885	LOCMI01885	GO:0043234
LOCMI02419	LOCMI02419	GO:0043234
LOCMI01862	LOCMI01862	GO:0043234
LOCMI04889	LOCMI04889	GO:0043234
LOCMI15836	LOCMI15836	GO:0043234
LOCMI05981	LOCMI05981	GO:0043234
LOCMI08190	LOCMI08190	GO:0043234
LOCMI11447	LOCMI11447	GO:0043234
LOCMI11441	LOCMI11441	GO:0043234
LOCMI08719	LOCMI08719	GO:0043234
LOCMI12121	LOCMI12121	GO:0043234
LOCMI03751	LOCMI03751	GO:0043234
LOCMI08350	LOCMI08350	GO:0043231
LOCMI04935	LOCMI04935	GO:0043231
LOCMI04013	LOCMI04013	GO:0043231
LOCMI17086	LOCMI17086	GO:0043231
LOCMI16672	LOCMI16672	GO:0043231
LOCMI01686	LOCMI01686	GO:0043231
LOCMI13847	LOCMI13847	GO:0043231
LOCMI05232	LOCMI05232	GO:0043231
LOCMI03602	LOCMI03602	GO:0043231
LOCMI09638	LOCMI09638	GO:0043231
LOCMI01580	LOCMI01580	GO:0043231
LOCMI02904	LOCMI02904	GO:0043231
LOCMI00935	LOCMI00935	GO:0043231
LOCMI13526	LOCMI13526	GO:0043231
LOCMI11032	LOCMI11032	GO:0043231
LOCMI15215	LOCMI15215	GO:0043231
LOCMI15217	LOCMI15217	GO:0043231
LOCMI08907	LOCMI08907	GO:0043231
LOCMI07486	LOCMI07486	GO:0043231
LOCMI02114	LOCMI02114	GO:0043231
LOCMI02115	LOCMI02115	GO:0043231
