GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
1/13/2015
Locusta migratoria
Pvalues = true
Calculation Summary:
609 Ensembl source identifiers supplied in the input file:Gadult-VS-Sadult.up.txt
609 source identifiers meeting the filter linked to a Ensembl ID.
587 genes meeting the criterion linked to a term.
8861 source identifiers in this dataset.
8861 source identifiers linked to a Ensembl ID.
8448 Genes linked to a term.
The z score is based on an N of 8448 and a R of 587 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0003674	molecular_function	molecular_function	530	7504	7505	7.06289978678	99.9866755496	1.16694301939	0.403	0.912460674157
GO:0071844	cellular component assembly at cellular level	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0071822	protein complex subunit organization	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0065003	macromolecular complex assembly	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0051258	protein polymerization	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0043933	macromolecular complex subunit organization	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0043623	cellular protein complex assembly	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0034622	cellular macromolecular complex assembly	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0034621	cellular macromolecular complex subunit organization	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0022607	cellular component assembly	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0006461	protein complex assembly	biological_process	5	44	44	11.3636363636	100.0	1.15474328786	0.3235	0.894393364929
GO:0060090	binding, bridging	molecular_function	1	5	5	20.0	100.0	1.14801587602	0.302	0.894393364929
GO:0030674	protein binding, bridging	molecular_function	1	5	5	20.0	100.0	1.14801587602	0.302	0.894393364929
GO:0004175	endopeptidase activity	molecular_function	23	266	266	8.64661654135	100.0	1.10676105746	0.263	0.849240223464
GO:0034641	cellular nitrogen compound metabolic process	biological_process	73	944	945	7.73305084746	99.8941798942	1.00593214654	0.346	0.912460674157
GO:0006807	nitrogen compound metabolic process	biological_process	73	945	946	7.72486772487	99.8942917548	0.996034889358	0.345	0.912460674157
GO:0004252	serine-type endopeptidase activity	molecular_function	13	146	146	8.90410958904	100.0	0.93742993778	0.4155	0.912460674157
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	17	201	201	8.45771144279	100.0	0.851684872462	0.386	0.912460674157
GO:0051252	regulation of RNA metabolic process	biological_process	17	201	201	8.45771144279	100.0	0.851684872462	0.386	0.912460674157
GO:0031326	regulation of cellular biosynthetic process	biological_process	17	201	201	8.45771144279	100.0	0.851684872462	0.386	0.912460674157
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	17	201	201	8.45771144279	100.0	0.851684872462	0.386	0.912460674157
GO:0009889	regulation of biosynthetic process	biological_process	17	201	201	8.45771144279	100.0	0.851684872462	0.386	0.912460674157
GO:0006355	regulation of transcription, DNA-dependent	biological_process	17	201	201	8.45771144279	100.0	0.851684872462	0.386	0.912460674157
GO:0008081	phosphoric diester hydrolase activity	molecular_function	3	28	28	10.7142857143	100.0	0.784943586373	0.2945	0.894393364929
GO:0060255	regulation of macromolecule metabolic process	biological_process	17	205	205	8.29268292683	100.0	0.76625857692	0.4935	0.960414141414
GO:0010468	regulation of gene expression	biological_process	17	205	205	8.29268292683	100.0	0.76625857692	0.4935	0.960414141414
GO:0055082	cellular chemical homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0055080	cation homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0055072	iron ion homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0055065	metal ion homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0050801	ion homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0048878	chemical homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0030003	cellular cation homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0008199	ferric iron binding	molecular_function	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0006879	cellular iron ion homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0006875	cellular metal ion homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0006873	cellular ion homeostasis	biological_process	1	7	7	14.2857142857	100.0	0.763724949279	0.3875	0.912460674157
GO:0005874	microtubule	cellular_component	4	40	40	10.0	100.0	0.76078134624	0.4495	0.933057142857
GO:0050660	flavin adenine dinucleotide binding	molecular_function	6	65	65	9.23076923077	100.0	0.726426914412	0.6095	0.976330687831
GO:0003774	motor activity	molecular_function	6	65	65	9.23076923077	100.0	0.726426914412	0.6105	0.976330687831
GO:0032561	guanyl ribonucleotide binding	molecular_function	16	196	196	8.16326530612	100.0	0.676748465892	0.572	0.976330687831
GO:0019001	guanyl nucleotide binding	molecular_function	16	196	196	8.16326530612	100.0	0.676748465892	0.572	0.976330687831
GO:0005525	GTP binding	molecular_function	16	196	196	8.16326530612	100.0	0.676748465892	0.572	0.976330687831
GO:0044106	cellular amine metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0043436	oxoacid metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0042180	cellular ketone metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0019752	carboxylic acid metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0009308	amine metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0006520	cellular amino acid metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0006082	organic acid metabolic process	biological_process	11	132	132	8.33333333333	100.0	0.630679747897	0.6195	0.976330687831
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	1	8	9	12.5	88.8888888889	0.617788630139	0.452	0.933057142857
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	1	8	9	12.5	88.8888888889	0.617788630139	0.452	0.933057142857
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	1	8	9	12.5	88.8888888889	0.617788630139	0.452	0.933057142857
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	1	8	9	12.5	88.8888888889	0.617788630139	0.452	0.933057142857
GO:0009127	purine nucleoside monophosphate biosynthetic process	biological_process	1	8	9	12.5	88.8888888889	0.617788630139	0.452	0.933057142857
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	1	8	9	12.5	88.8888888889	0.617788630139	0.452	0.933057142857
GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	63	850	851	7.41176470588	99.8824911868	0.560194967641	0.605	0.976330687831
GO:0022838	substrate-specific channel activity	molecular_function	10	122	122	8.19672131148	100.0	0.546183689467	0.599	0.976330687831
GO:0022803	passive transmembrane transporter activity	molecular_function	10	122	122	8.19672131148	100.0	0.546183689467	0.599	0.976330687831
GO:0015267	channel activity	molecular_function	10	122	122	8.19672131148	100.0	0.546183689467	0.599	0.976330687831
GO:0005216	ion channel activity	molecular_function	10	122	122	8.19672131148	100.0	0.546183689467	0.599	0.976330687831
GO:0006826	iron ion transport	biological_process	1	9	9	11.1111111111	100.0	0.491360526578	0.464	0.951035460993
GO:0000041	transition metal ion transport	biological_process	1	9	9	11.1111111111	100.0	0.491360526578	0.464	0.951035460993
GO:0070011	peptidase activity, acting on L-amino acid peptides	molecular_function	28	372	372	7.52688172043	100.0	0.448763526476	0.672	0.98333164557
GO:0008233	peptidase activity	molecular_function	28	372	372	7.52688172043	100.0	0.448763526476	0.672	0.98333164557
GO:0017171	serine hydrolase activity	molecular_function	13	167	167	7.78443113772	100.0	0.429132706456	0.745	1.0
GO:0008236	serine-type peptidase activity	molecular_function	13	167	167	7.78443113772	100.0	0.429132706456	0.745	1.0
GO:0022892	substrate-specific transporter activity	molecular_function	14	181	181	7.73480662983	100.0	0.42059598938	0.763	1.0
GO:0022891	substrate-specific transmembrane transporter activity	molecular_function	14	181	181	7.73480662983	100.0	0.42059598938	0.763	1.0
GO:0050662	coenzyme binding	molecular_function	6	74	74	8.10810810811	100.0	0.394047854085	0.802	1.0
GO:0048037	cofactor binding	molecular_function	6	74	74	8.10810810811	100.0	0.394047854085	0.802	1.0
GO:0071705	nitrogen compound transport	biological_process	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0071702	organic substance transport	biological_process	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0046943	carboxylic acid transmembrane transporter activity	molecular_function	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0046942	carboxylic acid transport	biological_process	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0015849	organic acid transport	biological_process	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0015837	amine transport	biological_process	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0015171	amino acid transmembrane transporter activity	molecular_function	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0006865	amino acid transport	biological_process	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0005342	organic acid transmembrane transporter activity	molecular_function	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0005275	amine transmembrane transporter activity	molecular_function	1	10	10	10.0	100.0	0.379713860995	0.488	0.956149152542
GO:0004222	metalloendopeptidase activity	molecular_function	5	62	62	8.06451612903	100.0	0.346879660581	0.8095	1.0
GO:0015075	ion transmembrane transporter activity	molecular_function	13	171	171	7.60233918129	100.0	0.339744692494	0.7605	1.0
GO:0005875	microtubule associated complex	cellular_component	2	23	23	8.69565217391	100.0	0.329977406001	0.8005	1.0
GO:0006508	proteolysis	biological_process	31	422	422	7.34597156398	100.0	0.329518592243	0.7625	1.0
GO:0044265	cellular macromolecule catabolic process	biological_process	5	63	63	7.93650793651	100.0	0.309581258183	0.7885	1.0
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	5	63	63	7.93650793651	100.0	0.309581258183	0.7885	1.0
GO:0019941	modification-dependent protein catabolic process	biological_process	5	63	63	7.93650793651	100.0	0.309581258183	0.7885	1.0
GO:0009057	macromolecule catabolic process	biological_process	5	63	63	7.93650793651	100.0	0.309581258183	0.7885	1.0
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	5	63	63	7.93650793651	100.0	0.309581258183	0.7885	1.0
GO:0051603	proteolysis involved in cellular protein catabolic process	biological_process	6	77	77	7.79220779221	100.0	0.292517932747	0.8185	1.0
GO:0042578	phosphoric ester hydrolase activity	molecular_function	5	64	64	7.8125	100.0	0.272885532008	0.794	1.0
GO:0080090	regulation of primary metabolic process	biological_process	17	230	230	7.39130434783	100.0	0.267822866274	0.797	1.0
GO:0051171	regulation of nitrogen compound metabolic process	biological_process	17	230	230	7.39130434783	100.0	0.267822866274	0.797	1.0
GO:0031323	regulation of cellular metabolic process	biological_process	17	230	230	7.39130434783	100.0	0.267822866274	0.797	1.0
GO:0019219	regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	17	230	230	7.39130434783	100.0	0.267822866274	0.797	1.0
GO:0008237	metallopeptidase activity	molecular_function	9	120	120	7.5	100.0	0.239331288964	0.864	1.0
GO:0019222	regulation of metabolic process	biological_process	17	234	234	7.26495726496	100.0	0.193127260092	0.905	1.0
GO:0007018	microtubule-based movement	biological_process	5	67	67	7.46268656716	100.0	0.166207333506	0.9905	1.0
GO:0016337	cell-cell adhesion	biological_process	3	40	40	7.5	100.0	0.137519048622	0.942	1.0
GO:0007156	homophilic cell adhesion	biological_process	3	40	40	7.5	100.0	0.137519048622	0.942	1.0
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	molecular_function	1	13	13	7.69230769231	100.0	0.105560426256	0.6015	0.976330687831
GO:0044248	cellular catabolic process	biological_process	5	71	71	7.04225352113	100.0	0.0312340471169	0.9945	1.0
GO:0009056	catabolic process	biological_process	5	71	71	7.04225352113	100.0	0.0312340471169	0.9945	1.0
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	molecular_function	1	14	14	7.14285714286	100.0	0.0286378439447	0.646	0.977167101828
GO:0004197	cysteine-type endopeptidase activity	molecular_function	1	14	14	7.14285714286	100.0	0.0286378439447	0.646	0.977167101828
GO:0030286	dynein complex	cellular_component	1	15	15	6.66666666667	100.0	-0.0429462091446	0.6385	0.976330687831
GO:0042625	ATPase activity, coupled to transmembrane movement of ions	molecular_function	2	30	30	6.66666666667	100.0	-0.060789199165	0.861	1.0
GO:0015662	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	2	30	30	6.66666666667	100.0	-0.060789199165	0.861	1.0
GO:0007017	microtubule-based process	biological_process	6	89	89	6.74157303371	100.0	-0.0771350074411	0.9985	1.0
GO:0030001	metal ion transport	biological_process	2	31	31	6.45161290323	100.0	-0.10897103715	0.8925	1.0
GO:0006812	cation transport	biological_process	2	31	31	6.45161290323	100.0	-0.10897103715	0.8925	1.0
GO:0006605	protein targeting	biological_process	1	17	17	5.88235294118	100.0	-0.173023257297	0.7235	0.998860520095
GO:0006414	translational elongation	biological_process	1	17	17	5.88235294118	100.0	-0.173023257297	0.6905	0.998860520095
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	1	18	19	5.55555555556	94.7368421053	-0.232631871329	0.7275	0.998860520095
GO:0009123	nucleoside monophosphate metabolic process	biological_process	1	18	19	5.55555555556	94.7368421053	-0.232631871329	0.7275	0.998860520095
GO:0022857	transmembrane transporter activity	molecular_function	16	244	244	6.55737704918	100.0	-0.243736517199	0.896	1.0
GO:0031072	heat shock protein binding	molecular_function	2	34	34	5.88235294118	100.0	-0.244938905188	0.923	1.0
GO:0055085	transmembrane transport	biological_process	30	451	451	6.65188470067	100.0	-0.254509857702	0.842	1.0
GO:0044455	mitochondrial membrane part	cellular_component	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0044429	mitochondrial part	cellular_component	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0042440	pigment metabolic process	biological_process	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0042168	heme metabolic process	biological_process	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0006788	heme oxidation	biological_process	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0006778	porphyrin metabolic process	biological_process	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0005742	mitochondrial outer membrane translocase complex	cellular_component	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0004418	hydroxymethylbilane synthase activity	molecular_function	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0004392	heme oxygenase (decyclizing) activity	molecular_function	0	1	1	0.0	100.0	-0.273262572506	1.0	1.0
GO:0051540	metal cluster binding	molecular_function	2	35	35	5.71428571429	100.0	-0.287711813893	0.9125	1.0
GO:0051536	iron-sulfur cluster binding	molecular_function	2	35	35	5.71428571429	100.0	-0.287711813893	0.9125	1.0
GO:0046873	metal ion transmembrane transporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0022890	inorganic cation transmembrane transporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0015370	solute	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0015294	solute	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0015293	symporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0015291	secondary active transmembrane transporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0015081	sodium ion transmembrane transporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0015077	monovalent inorganic cation transmembrane transporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0005328	neurotransmitter	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0005326	neurotransmitter transporter activity	molecular_function	1	19	19	5.26315789474	100.0	-0.289198303109	0.731	0.998860520095
GO:0016791	phosphatase activity	molecular_function	2	36	36	5.55555555556	100.0	-0.329342947055	0.7025	0.998860520095
GO:0016311	dephosphorylation	biological_process	2	36	36	5.55555555556	100.0	-0.329342947055	0.704	0.998860520095
GO:0006796	phosphate metabolic process	biological_process	2	36	36	5.55555555556	100.0	-0.329342947055	0.704	0.998860520095
GO:0006793	phosphorus metabolic process	biological_process	2	36	36	5.55555555556	100.0	-0.329342947055	0.704	0.998860520095
GO:0006470	protein dephosphorylation	biological_process	2	36	36	5.55555555556	100.0	-0.329342947055	0.704	0.998860520095
GO:0004721	phosphoprotein phosphatase activity	molecular_function	2	36	36	5.55555555556	100.0	-0.329342947055	0.7025	0.998860520095
GO:0034061	DNA polymerase activity	molecular_function	1	20	20	5.0	100.0	-0.343064566026	0.7575	1.0
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function	1	20	20	5.0	100.0	-0.343064566026	0.7635	1.0
GO:0015036	disulfide oxidoreductase activity	molecular_function	1	20	20	5.0	100.0	-0.343064566026	0.7635	1.0
GO:0015035	protein disulfide oxidoreductase activity	molecular_function	1	20	20	5.0	100.0	-0.343064566026	0.7635	1.0
GO:0006836	neurotransmitter transport	biological_process	1	20	20	5.0	100.0	-0.343064566026	0.7495	1.0
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	1	20	20	5.0	100.0	-0.343064566026	0.7575	1.0
GO:0003777	microtubule motor activity	molecular_function	2	37	37	5.40540540541	100.0	-0.369901320531	0.7075	0.998860520095
GO:0044262	cellular carbohydrate metabolic process	biological_process	0	2	2	0.0	100.0	-0.38647451324	1.0	1.0
GO:0034706	sodium channel complex	cellular_component	0	2	2	0.0	100.0	-0.38647451324	1.0	1.0
GO:0034703	cation channel complex	cellular_component	0	2	2	0.0	100.0	-0.38647451324	1.0	1.0
GO:0034702	ion channel complex	cellular_component	0	2	2	0.0	100.0	-0.38647451324	1.0	1.0
