GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
1/13/2015
Locusta migratoria
Pvalues = true
Calculation Summary:
68 Ensembl source identifiers supplied in the input file:G3-VS-S3.down.txt
68 source identifiers meeting the filter linked to a Ensembl ID.
61 genes meeting the criterion linked to a term.
8861 source identifiers in this dataset.
8861 source identifiers linked to a Ensembl ID.
8448 Genes linked to a term.
The z score is based on an N of 8448 and a R of 61 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0071822	protein complex subunit organization	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0065003	macromolecular complex assembly	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0051258	protein polymerization	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0043933	macromolecular complex subunit organization	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0043623	cellular protein complex assembly	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0034622	cellular macromolecular complex assembly	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0034621	cellular macromolecular complex subunit organization	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0022607	cellular component assembly	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0006461	protein complex assembly	biological_process	1	44	44	2.27272727273	100.0	1.2179728854	0.291	1.0
GO:0044267	cellular protein metabolic process	biological_process	9	910	910	0.989010989011	100.0	1.00682485594	0.4125	1.0
GO:0008289	lipid binding	molecular_function	1	58	58	1.72413793103	100.0	0.904418678448	0.3605	1.0
GO:0003824	catalytic activity	molecular_function	28	3419	3420	0.818952910208	99.9707602339	0.867197368053	0.4795	1.0
GO:0044281	small molecule metabolic process	biological_process	3	264	265	1.13636363636	99.6226415094	0.807737424892	0.321	1.0
GO:0050660	flavin adenine dinucleotide binding	molecular_function	1	65	65	1.53846153846	100.0	0.780360602818	0.392	1.0
GO:0004518	nuclease activity	molecular_function	1	65	65	1.53846153846	100.0	0.780360602818	0.3875	1.0
GO:0007018	microtubule-based movement	biological_process	1	67	67	1.49253731343	100.0	0.747797093922	0.393	1.0
GO:0005634	nucleus	cellular_component	5	521	521	0.959692898273	100.0	0.661302067257	0.581	1.0
GO:0044238	primary metabolic process	biological_process	20	2449	2450	0.816659861168	99.9591836735	0.656088161647	0.611	1.0
GO:0050662	coenzyme binding	molecular_function	1	74	74	1.35135135135	100.0	0.642147839211	0.4295	1.0
GO:0048037	cofactor binding	molecular_function	1	74	74	1.35135135135	100.0	0.642147839211	0.4295	1.0
GO:0033554	cellular response to stress	biological_process	1	74	74	1.35135135135	100.0	0.642147839211	0.4145	1.0
GO:0006974	response to DNA damage stimulus	biological_process	1	74	74	1.35135135135	100.0	0.642147839211	0.4145	1.0
GO:0006281	DNA repair	biological_process	1	74	74	1.35135135135	100.0	0.642147839211	0.4145	1.0
GO:0044260	cellular macromolecule metabolic process	biological_process	10	1175	1175	0.851063829787	100.0	0.562842474596	0.5915	1.0
GO:0016779	nucleotidyltransferase activity	molecular_function	1	81	81	1.23456790123	100.0	0.547383093985	0.4765	1.0
GO:0007017	microtubule-based process	biological_process	1	89	89	1.12359550562	100.0	0.4497528822	0.487	1.0
GO:0044430	cytoskeletal part	cellular_component	1	90	90	1.11111111111	100.0	0.438236694961	0.502	1.0
GO:0043231	intracellular membrane-bounded organelle	cellular_component	5	574	574	0.871080139373	100.0	0.436744368603	0.7965	1.0
GO:0043227	membrane-bounded organelle	cellular_component	5	574	574	0.871080139373	100.0	0.436744368603	0.7965	1.0
GO:0006457	protein folding	biological_process	1	91	91	1.0989010989	100.0	0.426860143494	0.496	1.0
GO:0003677	DNA binding	molecular_function	4	468	468	0.854700854701	100.0	0.3486754089	0.765	1.0
GO:0019538	protein metabolic process	biological_process	10	1254	1254	0.797448165869	100.0	0.341647564365	0.868	1.0
GO:0003924	GTPase activity	molecular_function	1	100	100	1.0	100.0	0.330209740924	0.5435	1.0
GO:0005215	transporter activity	molecular_function	5	631	631	0.792393026941	100.0	0.216902078083	0.9925	1.0
GO:0005975	carbohydrate metabolic process	biological_process	3	368	368	0.815217391304	100.0	0.215800266105	0.943	1.0
GO:0008237	metallopeptidase activity	molecular_function	1	120	120	0.833333333333	100.0	0.144987688626	0.5905	1.0
GO:0016758	transferase activity, transferring hexosyl groups	molecular_function	1	122	122	0.819672131148	100.0	0.128257529475	0.626	1.0
GO:0044464	cell part	cellular_component	24	3281	3281	0.731484303566	100.0	0.0814830982531	1.0	1.0
GO:0005575	cellular_component	cellular_component	24	3284	3284	0.730816077954	100.0	0.0757594825079	1.0	1.0
GO:0034641	cellular nitrogen compound metabolic process	biological_process	7	944	945	0.741525423729	99.8941798942	0.0749276850898	1.0	1.0
GO:0006807	nitrogen compound metabolic process	biological_process	7	945	946	0.740740740741	99.8942917548	0.071949416141	1.0	1.0
GO:0009987	cellular process	biological_process	23	3159	3160	0.728078505856	99.9683544304	0.0504540982249	1.0	1.0
GO:0044106	cellular amine metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0043436	oxoacid metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0042180	cellular ketone metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0019752	carboxylic acid metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0009308	amine metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0006520	cellular amino acid metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0006082	organic acid metabolic process	biological_process	1	132	132	0.757575757576	100.0	0.0485661848006	0.647	1.0
GO:0003700	sequence-specific DNA binding transcription factor activity	molecular_function	1	132	132	0.757575757576	100.0	0.0485661848006	0.637	1.0
GO:0001071	nucleic acid binding transcription factor activity	molecular_function	1	132	132	0.757575757576	100.0	0.0485661848006	0.637	1.0
GO:0006259	DNA metabolic process	biological_process	1	134	134	0.746268656716	100.0	0.0333561687	0.653	1.0
GO:0043170	macromolecule metabolic process	biological_process	11	1519	1519	0.724160631995	100.0	0.0106542067563	1.0	1.0
GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	6	850	851	0.705882352941	99.8824911868	-0.0587529975037	0.999	1.0
GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function	1	148	148	0.675675675676	100.0	-0.0672420736122	0.684	1.0
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	1	148	148	0.675675675676	100.0	-0.0672420736122	0.684	1.0
GO:0051015	actin filament binding	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0044455	mitochondrial membrane part	cellular_component	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0044429	mitochondrial part	cellular_component	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0042440	pigment metabolic process	biological_process	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0042168	heme metabolic process	biological_process	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0016823	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0016822	hydrolase activity, acting on acid carbon-carbon bonds	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0008092	cytoskeletal protein binding	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0006788	heme oxidation	biological_process	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0006778	porphyrin metabolic process	biological_process	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0005742	mitochondrial outer membrane translocase complex	cellular_component	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0004418	hydroxymethylbilane synthase activity	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0004392	heme oxygenase (decyclizing) activity	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0004334	fumarylacetoacetase activity	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0003779	actin binding	molecular_function	0	1	1	0.0	100.0	-0.0852828285422	1.0	1.0
GO:0044262	cellular carbohydrate metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0034706	sodium channel complex	cellular_component	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0034703	cation channel complex	cellular_component	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0034702	ion channel complex	cellular_component	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0022843	voltage-gated cation channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0022836	gated channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0022832	voltage-gated channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0019673	GDP-mannose metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0019318	hexose metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0016838	carbon-oxygen lyase activity, acting on phosphates	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0016836	hydro-lyase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0016423	tRNA (guanine) methyltransferase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0009225	nucleotide-sugar metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0008446	GDP-mannose 4,6-dehydratase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0008175	tRNA methyltransferase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0008173	RNA methyltransferase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0008170	N-methyltransferase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0006430	lysyl-tRNA aminoacylation	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0006269	DNA replication, synthesis of RNA primer	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0006066	alcohol metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0006013	mannose metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0005996	monosaccharide metabolic process	biological_process	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0005272	sodium channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0005261	cation channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0005248	voltage-gated sodium channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0005244	voltage-gated ion channel activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0004824	lysine-tRNA ligase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0004594	pantothenate kinase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	molecular_function	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0001518	voltage-gated sodium channel complex	cellular_component	0	2	2	0.0	100.0	-0.120615272506	1.0	1.0
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	1	159	159	0.62893081761	100.0	-0.140020197467	0.715	1.0
GO:0046128	purine ribonucleoside metabolic process	biological_process	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0042278	purine nucleoside metabolic process	biological_process	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0034062	RNA polymerase activity	molecular_function	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0033865	nucleoside bisphosphate metabolic process	biological_process	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen	molecular_function	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0015937	coenzyme A biosynthetic process	biological_process	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0015936	coenzyme A metabolic process	biological_process	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0005801	cis-Golgi network	cellular_component	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0005672	transcription factor TFIIA complex	cellular_component	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0005667	transcription factor complex	cellular_component	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0004499	flavin-containing monooxygenase activity	molecular_function	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0004497	monooxygenase activity	molecular_function	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0003896	DNA primase activity	molecular_function	0	3	3	0.0	100.0	-0.147731682332	1.0	1.0
GO:0046146	tetrahydrobiopterin metabolic process	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0042559	pteridine-containing compound biosynthetic process	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0042558	pteridine-containing compound metabolic process	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0040029	regulation of gene expression, epigenetic	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0019438	aromatic compound biosynthetic process	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0016835	carbon-oxygen lyase activity	molecular_function	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0015020	glucuronosyltransferase activity	molecular_function	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	molecular_function	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0008194	UDP-glycosyltransferase activity	molecular_function	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0006729	tetrahydrobiopterin biosynthetic process	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0006306	DNA methylation	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0006305	DNA alkylation	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0006304	DNA modification	biological_process	0	4	4	0.0	100.0	-0.170595953835	1.0	1.0
GO:0016757	transferase activity, transferring glycosyl groups	molecular_function	1	164	164	0.609756097561	100.0	-0.171534164527	0.7355	1.0
GO:0046906	tetrapyrrole binding	molecular_function	1	167	167	0.59880239521	100.0	-0.190012845714	0.731	1.0
GO:0020037	heme binding	molecular_function	1	167	167	0.59880239521	100.0	-0.190012845714	0.731	1.0
GO:0060090	binding, bridging	molecular_function	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0044433	cytoplasmic vesicle part	cellular_component	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0033170	protein-DNA loading ATPase activity	molecular_function	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0030674	protein binding, bridging	molecular_function	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0030132	clathrin coat of coated pit	cellular_component	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0030130	clathrin coat of trans-Golgi network vesicle	cellular_component	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0030125	clathrin vesicle coat	cellular_component	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0030120	vesicle coat	cellular_component	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0005663	DNA replication factor C complex	cellular_component	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0003689	DNA clamp loader activity	molecular_function	0	5	5	0.0	100.0	-0.190743369675	1.0	1.0
GO:0072528	pyrimidine-containing compound biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0072527	pyrimidine-containing compound metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0046131	pyrimidine ribonucleoside metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0046051	UTP metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0046039	GTP metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0046036	CTP metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0031167	rRNA methylation	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0030118	clathrin coat	cellular_component	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0016776	phosphotransferase activity, phosphate group as acceptor	molecular_function	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0016072	rRNA metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009451	RNA modification	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0008242	omega peptidase activity	molecular_function	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0008238	exopeptidase activity	molecular_function	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0006364	rRNA processing	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0006241	CTP biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0006228	UTP biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
GO:0006221	pyrimidine nucleotide biosynthetic process	biological_process	0	6	6	0.0	100.0	-0.208961267721	1.0	1.0
